Country,Crop,Year,Yield,Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Climate scenario,Scenario source,Local delta T,Local delta T from 2005,Annual Precipitation change each study  (mm),Annual Precipitation change  from 2005 (mm),Global delta T from pre-industrial period,Global delta T from 2005,Projected yield (t/ha),Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%),Climate impacts per decade (%),CO2,CO2 ppm,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period)
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2050,RCP8.5,CMIP5,1.957,1.957,79.9788,79.9788,2.593,1.803,5.4727,-21.5195,-21.5195,-10.9961676,-4.782111111,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2050,RCP2.6,CMIP5,1.127,1.127,40.172,40.172,1.791,1.001,6.6182,-2.3369,-2.3369,-2.073558119,-0.5193111111,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2050,RCP4.5,CMIP5,1.626,1.626,40.5372,40.5372,2.094,1.304,6.2664,-9.53082,-9.53082,-5.861512915,-2.11796,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2050,RCP8.5,CMIP5,1.957,1.957,79.9788,79.9788,2.593,1.803,6.5584,-5.08975,-5.08975,-2.600792029,-1.131055556,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP2.6,CMIP5,1.189,1.189,61.7188,61.7188,1.833,1.043,5.8159,-14.3886,-14.3886,-12.10142977,-1.91848,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP4.5,CMIP5,1.981,1.981,56.9712,56.9712,2.607,1.817,6.2252,-9.07077,-9.07077,-4.578884402,-1.209436,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP8.5,CMIP5,3.631,3.631,143.5236,143.5236,4.118,3.328,5.1844,-26.4143,-26.4143,-7.274662627,-3.521906667,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP2.6,CMIP5,1.189,1.189,61.7188,61.7188,1.833,1.043,6.1931,-9.66992,-9.66992,-8.132817494,-1.289322667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP4.5,CMIP5,1.981,1.981,56.9712,56.9712,2.607,1.817,7.2455,6.08519,6.08519,3.07177688,0.8113586667,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Denmark,Wheat,2005,7.232795619,Europe,56.2639,9.50179,8.646186644,8.133206367,899.778731,851.610972,2080,RCP8.5,CMIP5,3.631,3.631,143.5236,143.5236,4.118,3.328,6.7183,-2.69196,-2.69196,-0.7413825392,-0.358928,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-13.00001111,-10.21429444,-2.888891358,-1.857144444,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-2.999997778,-2.357141111,-0.9174305131,-0.4285711111,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-7.0,-5.5,-2.140672783,-1.0,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-27.00001111,-21.21429444,-6.000002469,-3.857144444,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,2.495333333,37.57236056,26.30065239,9.033989075,7.514472112,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.815333333,36.17274404,25.32092083,8.697461899,7.234548807,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.382666667,33.03618249,23.12532774,7.943299468,6.607236497,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,4.450833333,30.80427116,21.56298981,7.40665332,6.160854232,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-25.00003333,-19.64288333,-5.555562963,-3.571433333,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-13.00001111,-10.21429444,-3.975538566,-1.857144444,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-26.00002222,-20.42858889,-7.951077132,-3.714288889,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Maize,1990,5.780276183,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-50.99997778,-40.07141111,-11.3333284,-7.285711111,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-13.00001111,-10.21429444,-2.888891358,-1.857144444,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-2.999997778,-2.357141111,-0.9174305131,-0.4285711111,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-7.0,-5.5,-2.140672783,-1.0,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-27.00001111,-21.21429444,-6.000002469,-3.857144444,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,2.495333333,37.57236056,26.30065239,9.033989075,7.514472112,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.815333333,36.17274404,25.32092083,8.697461899,7.234548807,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.382666667,33.03618249,23.12532774,7.943299468,6.607236497,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,4.450833333,30.80427116,21.56298981,7.40665332,6.160854232,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-25.00003333,-19.64288333,-5.555562963,-3.571433333,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-13.00001111,-10.21429444,-3.975538566,-1.857144444,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-26.00002222,-20.42858889,-7.951077132,-3.714288889,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Rice,1990,7.266260312,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-50.99997778,-40.07141111,-11.3333284,-7.285711111,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-13.00001111,-10.21429444,-2.888891358,-1.857144444,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-2.999997778,-2.357141111,-0.9174305131,-0.4285711111,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-7.0,-5.5,-2.140672783,-1.0,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-27.00001111,-21.21429444,-6.000002469,-3.857144444,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,2.495333333,37.57236056,26.30065239,9.033989075,7.514472112,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.815333333,36.17274404,25.32092083,8.697461899,7.234548807,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,3.382666667,33.03618249,23.12532774,7.943299468,6.607236497,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2040,Others,Others,4.159,2.9113,105.1,73.57,2.94414772,2.15414772,4.450833333,30.80427116,21.56298981,7.40665332,6.160854232,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,201.0,0.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-25.00003333,-19.64288333,-5.555562963,-3.571433333,Yes,640.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,15.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-13.00001111,-10.21429444,-3.975538566,-1.857144444,Yes,600.0,No,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,8.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-2.500003333,-1.964288333,-1.162792248,-0.3571433333,Yes,630.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,6.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,2.15,1.689285714,0.1058499074,5.448316461,2.5,1.71,0.0,-4.999998889,-3.928570556,-2.325580879,-0.7142855556,Yes,630.0,No,No,No,No,No,No,No,No,No,0.0,0.0,6.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,3.27,2.569285714,0.1411332099,9.567170948,4.0,3.21,0.0,-26.00002222,-20.42858889,-7.951077132,-3.714288889,Yes,600.0,No,No,No,No,No,No,No,No,No,0.0,0.0,8.0,0.0
Egypt,Wheat,1990,5.196692808,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2060,Others,Others,4.5,3.535714286,0.2646247686,-11.93787342,5.2,4.41,0.0,-50.99997778,-40.07141111,-11.3333284,-7.285711111,Yes,640.0,No,No,No,No,No,No,No,No,No,0.0,0.0,15.0,0.0
Egypt,Maize,2000,7.679984912,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,-19.0,-17.64285714,-3.58490566,-2.714285714,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2000,7.679984912,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,6.0,5.571428571,1.132075472,0.8571428571,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Egypt,Rice,2000,9.102450331,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,-19.0,-17.64285714,-3.58490566,-2.714285714,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Rice,2000,9.102450331,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,6.0,5.571428571,1.132075472,0.8571428571,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Egypt,Wheat,2000,6.342172109,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,-19.0,-17.64285714,-3.58490566,-2.714285714,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Wheat,2000,6.342172109,Africa,26.8206,30.8025,23.0616703,23.0616703,1.764165124,1.764165124,2070,RCP8.5,CMIP5,5.3,4.921428571,0.0,3.858050476,3.12,2.33,0.0,6.0,5.571428571,1.132075472,0.8571428571,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP2.6,CMIP5,0.766,0.766,-1.0956,-1.0956,1.587,0.797,0.6048,-100.0,-100.0,-130.5483029,-40.0,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP4.5,CMIP5,0.632,0.632,7.11e-16,7.11e-16,1.572,0.782,0.5587,-100.0,-100.0,-158.2278481,-40.0,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP8.5,CMIP5,1.0,1.0,-3.2868,-3.2868,1.728,0.938,0.5166,-100.0,-100.0,-100.0,-40.0,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP2.6,CMIP5,0.766,0.766,-1.0956,-1.0956,1.587,0.797,0.6203,-100.0,-100.0,-130.5483029,-40.0,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP4.5,CMIP5,0.632,0.632,7.11e-16,7.11e-16,1.572,0.782,0.5737,-100.0,-100.0,-158.2278481,-40.0,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2030,RCP8.5,CMIP5,1.0,1.0,-3.2868,-3.2868,1.728,0.938,0.5329,-100.0,-100.0,-100.0,-40.0,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP2.6,CMIP5,1.008,1.008,1.826,1.826,1.791,1.001,0.384,-100.0,-100.0,-99.20634921,-22.22222222,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP4.5,CMIP5,1.31,1.31,-2.1912,-2.1912,2.094,1.304,0.2128,-100.0,-100.0,-76.33587786,-22.22222222,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP8.5,CMIP5,2.155,2.155,-1.826,-1.826,2.593,1.803,0.0847,-100.0,-100.0,-46.4037123,-22.22222222,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP2.6,CMIP5,1.008,1.008,1.826,1.826,1.791,1.001,0.3966,-100.0,-100.0,-99.20634921,-22.22222222,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP4.5,CMIP5,1.31,1.31,-2.1912,-2.1912,2.094,1.304,0.2239,-100.0,-100.0,-76.33587786,-22.22222222,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2050,RCP8.5,CMIP5,2.155,2.155,-1.826,-1.826,2.593,1.803,0.0902,-100.0,-100.0,-46.4037123,-22.22222222,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2080,RCP2.6,CMIP5,1.114,1.114,1.0956,1.0956,1.833,1.043,0.4484,-100.0,-100.0,-89.76660682,-13.33333333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Egypt,Maize,2005,8.160686931,Africa,26.8206,30.8025,22.32946897,23.0616703,27.1513501,1.764165124,2080,RCP4.5,CMIP5,1.903,1.903,-2.9216,-2.9216,2.607,1.817,0.0641,-100.0,-100.0,-52.54860746,-13.33333333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
